<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.04	10:15:00	5053.795	5056.590	5041.448	5043.237	3011	0	240
2026.02.04	10:30:00	5043.533	5061.796	5043.533	5059.930	3789	0	240
2026.02.04	10:45:00	5059.943	5061.114	5045.512	5048.614	2944	0	240
2026.02.04	11:00:00	5048.705	5053.660	5042.093	5042.516	2492	0	240
2026.02.04	11:15:00	5042.400	5044.229	5013.443	5023.697	6219	0	240
2026.02.04	11:30:00	5023.975	5040.014	5021.882	5032.280	3381	0	240
2026.02.04	11:45:00	5032.514	5050.421	5030.242	5047.674	2669	0	240
2026.02.04	12:00:00	5047.564	5055.175	5037.463	5045.221	3815	0	240
2026.02.04	12:15:00	5045.306	5050.143	5039.612	5047.347	2264	0	240
2026.02.04	12:30:00	5047.358	5063.368	5047.220	5055.954	3081	0	240
2026.02.04	12:45:00	5056.033	5058.104	5036.049	5040.872	2988	0	240
2026.02.04	13:00:00	5041.111	5046.013	5023.095	5029.914	9290	0	240
2026.02.04	13:15:00	5030.035	5054.375	5029.849	5048.797	5367	0	240
2026.02.04	13:30:00	5048.892	5059.081	5033.151	5036.768	5345	0	240
2026.02.04	13:45:00	5036.992	5063.527	5035.338	5053.930	5151	0	240
2026.02.04	14:00:00	5054.014	5059.136	5034.273	5047.674	5749	0	240
2026.02.04	14:15:00	5047.795	5051.253	5028.707	5031.097	7061	0	240
2026.02.04	14:30:00	5031.178	5037.828	4966.751	4995.955	28294	0	240
2026.02.04	14:45:00	4996.203	5017.866	4970.921	4986.290	17929	0	240
2026.02.04	15:00:00	4986.262	5007.715	4972.576	4990.496	13680	0	240
2026.02.04	15:15:00	4990.222	4993.540	4950.357	4958.044	15949	0	240
2026.02.04	15:30:00	4958.020	4962.261	4887.385	4944.208	22806	0	240
2026.02.04	15:45:00	4944.286	4950.218	4909.947	4920.561	14479	0	240
2026.02.04	16:00:00	4920.380	4940.019	4895.095	4931.910	16249	0	240
2026.02.04	16:15:00	4932.026	4936.208	4890.221	4924.203	12744	0	160
2026.02.04	16:30:00	4924.290	4934.497	4895.032	4896.768	10547	0	160
2026.02.04	16:45:00	4896.844	4910.347	4852.072	4904.518	19949	0	160
2026.02.04	17:00:00	4904.436	4922.809	4892.592	4921.291	10691	0	160
2026.02.04	17:15:00	4921.374	4925.644	4888.102	4917.187	11784	0	160
2026.02.04	17:30:00	4917.372	4930.726	4903.172	4907.717	12877	0	240
2026.02.04	17:45:00	4907.800	4910.267	4895.768	4898.174	8253	0	160
2026.02.04	18:00:00	4898.140	4920.960	4872.898	4910.368	9535	0	160
2026.02.04	18:15:00	4910.380	4935.162	4895.743	4926.684	10679	0	160
2026.02.04	18:30:00	4926.602	4928.611	4903.759	4919.962	5586	0	160
2026.02.04	18:45:00	4920.048	4932.282	4910.615	4927.437	4442	0	160
2026.02.04	19:00:00	4927.514	4946.988	4914.590	4946.946	6590	0	160
2026.02.04	19:15:00	4946.768	4950.491	4920.611	4933.876	5496	0	160
2026.02.04	19:30:00	4933.814	4945.098	4928.360	4942.332	3558	0	160
2026.02.04	19:45:00	4942.198	4958.020	4931.317	4941.839	5592	0	160
2026.02.04	20:00:00	4941.875	4945.797	4921.326	4933.576	4556	0	160
2026.02.04	20:15:00	4933.525	4936.909	4919.167	4922.673	4063	0	160
2026.02.04	20:30:00	4922.803	4951.592	4914.387	4942.569	4803	0	160
2026.02.04	20:45:00	4942.660	4951.955	4934.311	4938.570	4722	0	160
2026.02.04	21:00:00	4938.495	4953.531	4937.662	4953.531	2065	0	160
2026.02.04	21:15:00	4953.438	4959.433	4949.505	4958.644	1536	0	240
2026.02.04	21:30:00	4958.629	4970.096	4952.341	4961.849	2198	0	240
2026.02.04	21:45:00	4961.765	4970.689	4958.727	4965.131	1479	0	240
2026.02.04	23:00:00	4969.623	5009.421	4968.977	5009.027	1971	0	360
2026.02.04	23:15:00	5008.993	5021.324	5001.047	5019.971	2774	0	360
2026.02.04	23:30:00	5019.892	5023.416	5009.871	5022.409	2876	0	240
2026.02.04	23:45:00	5022.534	5023.771	5007.820	5012.269	2815	0	240
2026.02.05	00:00:00	5012.190	5018.137	4996.770	4998.221	5461	0	240
2026.02.05	00:15:00	4998.307	5019.587	4997.492	5015.766	4183	0	240
2026.02.05	00:30:00	5015.841	5018.472	5009.317	5018.472	2153	0	240
2026.02.05	00:45:00	5018.497	5020.458	5004.011	5006.725	3300	0	240
2026.02.05	01:00:00	5006.894	5011.989	4967.085	4967.730	12248	0	240
2026.02.05	01:15:00	4967.862	4973.186	4936.060	4952.017	17015	0	160
2026.02.05	01:30:00	4952.119	4984.998	4952.119	4979.940	10726	0	240
2026.02.05	01:45:00	4979.962	4986.557	4957.565	4958.921	8008	0	240
2026.02.05	02:00:00	4959.011	4962.077	4900.863	4914.919	16039	0	160
2026.02.05	02:15:00	4915.183	4942.361	4894.885	4937.038	17399	0	240
2026.02.05	02:30:00	4936.886	4940.433	4895.416	4896.465	17110	0	160
2026.02.05	02:45:00	4896.761	4899.380	4804.651	4811.925	29698	0	160
2026.02.05	03:00:00	4812.084	4858.230	4788.571	4846.790	20596	0	160
2026.02.05	03:15:00	4846.703	4888.273	4833.133	4858.950	14088	0	160
2026.02.05	03:30:00	4859.033	4879.189	4839.005	4867.116	12808	0	160
2026.02.05	03:45:00	4867.097	4885.798	4852.477	4880.524	9407	0	160
2026.02.05	04:00:00	4880.448	4885.167	4863.458	4874.873	7332	0	160
2026.02.05	04:15:00	4874.948	4891.238	4870.924	4886.804	5923	0	160
2026.02.05	04:30:00	4886.965	4888.255	4869.865	4886.419	5112	0	240
2026.02.05	04:45:00	4886.502	4888.174	4863.285	4863.565	5267	0	160
2026.02.05	05:00:00	4863.715	4876.098	4848.857	4852.731	5744	0	160
2026.02.05	05:15:00	4852.743	4870.448	4840.073	4868.733	5208	0	160
2026.02.05	05:30:00	4868.644	4887.339	4826.255	4885.658	13505	0	160
2026.02.05	05:45:00	4885.736	4906.701	4885.685	4896.179	9708	0	160
2026.02.05	06:00:00	4896.232	4920.696	4877.697	4910.256	7733	0	160
2026.02.05	06:15:00	4910.303	4930.390	4901.427	4929.537	7711	0	160
2026.02.05	06:30:00	4929.465	4930.427	4909.579	4929.477	6498	0	160
2026.02.05	06:45:00	4929.461	4934.183	4898.723	4920.370	9007	0	160
2026.02.05	07:00:00	4920.229	4931.316	4915.868	4922.426	5336	0	160
2026.02.05	07:15:00	4922.354	4940.979	4911.106	4932.529	6944	0	160
2026.02.05	07:30:00	4932.528	4933.462	4895.746	4910.241	6949	0	240
2026.02.05	07:45:00	4910.299	4919.992	4907.215	4915.572	5302	0	160
2026.02.05	08:00:00	4915.694	4942.126	4912.659	4940.882	6351	0	160
2026.02.05	08:15:00	4940.575	4943.555	4919.587	4921.286	8077	0	160
2026.02.05	08:30:00	4921.204	4929.516	4917.350	4922.611	5398	0	160
2026.02.05	08:45:00	4922.615	4923.328	4901.128	4912.197	4916	0	160
2026.02.05	09:00:00	4912.070	4914.258	4862.568	4862.944	13849	0	160
2026.02.05	09:15:00	4862.855	4886.292	4853.732	4873.736	9650	0	160
2026.02.05	09:30:00	4874.089	4891.412	4873.202	4889.985	5409	0	160
2026.02.05	09:45:00	4889.994	4894.038	4849.272	4855.136	7371	0	160
2026.02.05	10:00:00	4854.969	4874.518	4852.078	4874.386	6529	0	160
2026.02.05	10:15:00	4874.305	4878.048	4847.109	4861.622	9282	0	160
2026.02.05	10:30:00	4861.984	4879.412	4851.628	4876.295	5485	0	160
2026.02.05	10:45:00	4876.485	4886.889	4868.215	4877.111	3641	0	160
2026.02.05	11:00:00	4877.106	4888.981	4876.687	4887.114	3366	0	160
2026.02.05	11:15:00	4887.301	4894.483	4879.240	4892.038	3299	0	160
2026.02.05	11:30:00	4892.126	4893.272	4869.976	4871.702	4391	0	160
2026.02.05	11:45:00	4871.567	4885.973	4864.426	4868.221	3981	0	160
2026.02.05	12:00:00	4868.285	4877.993	4834.211	4840.208	8487	0	160
2026.02.05	12:15:00	4840.112	4848.595	4810.618	4848.042	10092	0	160
2026.02.05	12:30:00	4847.914	4870.823	4840.181	4847.684	10330	0	160
2026.02.05	12:45:00	4847.876	4868.040	4838.342	4854.024	11178	0	160
2026.02.05	13:00:00	4853.946	4854.969	4802.026	4826.112	24910	0	160
2026.02.05	13:15:00	4826.034	4865.540	4825.093	4850.631	10232	0	160
2026.02.05	13:30:00	4850.746	4868.155	4822.728	4825.236	10406	0	160
2026.02.05	13:45:00	4825.159	4846.687	4819.902	4835.441	9164	0	160
2026.02.05	14:00:00	4835.332	4850.187	4811.626	4814.617	12749	0	160
2026.02.05	14:15:00	4814.704	4838.160	4810.037	4835.085	12924	0	160
2026.02.05	14:30:00	4835.230	4865.640	4805.773	4859.418	22825	0	160
2026.02.05	14:45:00	4859.522	4869.998	4839.195	4845.897	18387	0	160
2026.02.05	15:00:00	4845.655	4865.655	4821.748	4828.478	16075	0	160
2026.02.05	15:15:00	4828.403	4845.566	4813.361	4819.657	15945	0	160
2026.02.05	15:30:00	4819.532	4838.234	4809.889	4811.670	15769	0	160
2026.02.05	15:45:00	4811.739	4825.160	4800.540	4817.565	13533	0	160
2026.02.05	16:00:00	4817.659	4841.382	4812.298	4820.749	13613	0	160
2026.02.05	16:15:00	4820.677	4857.164	4818.624	4849.655	11996	0	160
2026.02.05	16:30:00	4849.563	4880.361	4844.857	4878.811	10644	0	160
2026.02.05	16:45:00	4878.778	4906.895	4864.557	4888.916	13690	0	160
2026.02.05	17:00:00	4888.647	4890.724	4865.759	4875.553	9301	0	160
2026.02.05	17:15:00	4875.428	4880.466	4859.149	4867.115	8900	0	160
2026.02.05	17:30:00	4866.978	4878.261	4859.312	4870.599	6811	0	160
2026.02.05	17:45:00	4870.678	4884.954	4863.853	4869.282	6886	0	160
2026.02.05	18:00:00	4869.230	4875.371	4854.899	4861.282	7128	0	160
2026.02.05	18:15:00	4861.279	4875.133	4851.270	4869.458	10894	0	160
2026.02.05	18:30:00	4869.496	4873.056	4854.214	4870.519	5696	0	160
2026.02.05	18:45:00	4870.593	4873.320	4851.112	4858.207	3951	0	160
2026.02.05	19:00:00	4858.123	4865.264	4841.920	4851.181	5677	0	160
2026.02.05	19:15:00	4851.111	4859.588	4846.598	4851.290	4335	0	160
2026.02.05	19:30:00	4851.377	4853.765	4828.184	4837.365	7153	0	160
2026.02.05	19:45:00	4837.375	4843.709	4823.399	4829.338	4902	0	160
2026.02.05	20:00:00	4829.446	4843.133	4813.377	4833.102	5612	0	160
2026.02.05	20:15:00	4833.359	4835.784	4810.350	4825.215	5519	0	160
2026.02.05	20:30:00	4825.626	4832.017	4806.754	4812.806	5601	0	160
2026.02.05	20:45:00	4812.672	4817.128	4792.747	4811.293	7996	0	160
2026.02.05	21:00:00	4811.206	4826.078	4804.513	4810.136	3864	0	160
2026.02.05	21:15:00	4810.213	4813.618	4795.186	4802.311	3849	0	160
2026.02.05	21:30:00	4802.410	4804.465	4759.358	4764.647	7248	0	160
2026.02.05	21:45:00	4764.626	4781.339	4759.690	4776.808	4148	0	160
2026.02.05	23:00:00	4761.196	4781.944	4759.434	4768.284	2716	0	240
2026.02.05	23:15:00	4768.382	4773.110	4749.207	4752.363	3919	0	160
2026.02.05	23:30:00	4752.247	4756.749	4733.044	4742.145	4369	0	160
2026.02.05	23:45:00	4742.089	4743.299	4703.352	4703.730	6280	0	160
2026.02.06	00:00:00	4703.682	4707.244	4679.314	4682.430	9391	0	160
2026.02.06	00:15:00	4682.361	4730.020	4655.157	4724.003	16906	0	160
2026.02.06	00:30:00	4724.140	4760.522	4707.994	4758.120	13411	0	160
2026.02.06	00:45:00	4758.214	4764.497	4739.099	4762.782	11626	0	179
2026.02.06	01:00:00	4762.707	4763.229	4693.767	4747.296	24327	0	160
2026.02.06	01:15:00	4747.361	4762.758	4704.694	4711.899	17110	0	160
2026.02.06	01:30:00	4712.114	4747.164	4705.693	4741.710	12871	0	160
2026.02.06	01:45:00	4741.790	4784.945	4736.412	4774.095	9615	0	160
2026.02.06	02:00:00	4774.215	4796.690	4760.617	4787.377	9630	0	160
2026.02.06	02:15:00	4787.495	4821.431	4782.552	4820.383	6512	0	160
2026.02.06	02:30:00	4820.292	4846.533	4809.418	4825.763	13144	0	160
2026.02.06	02:45:00	4825.883	4832.038	4809.514	4816.580	7556	0	160
2026.02.06	03:00:00	4816.503	4839.136	4808.956	4814.272	6587	0	160
2026.02.06	03:15:00	4814.351	4827.687	4801.821	4811.651	6447	0	160
2026.02.06	03:30:00	4811.703	4824.967	4800.852	4805.576	4687	0	160
2026.02.06	03:45:00	4805.593	4827.432	4805.309	4824.288	3660	0	160
2026.02.06	04:00:00	4824.172	4827.616	4815.301	4819.303	3420	0	160
2026.02.06	04:15:00	4819.351	4827.677	4807.031	4826.443	2862	0	160
2026.02.06	04:30:00	4826.485	4831.782	4819.839	4822.304	2969	0	160
2026.02.06	04:45:00	4822.325	4824.361	4810.511	4813.801	2351	0	160
2026.02.06	05:00:00	4813.784	4825.966	4807.604	4823.890	3037	0	160
2026.02.06	05:15:00	4823.884	4852.506	4819.110	4852.168	3469	0	160
2026.02.06	05:30:00	4852.093	4871.390	4837.326	4865.897	7727	0	160
2026.02.06	05:45:00	4865.793	4897.866	4862.534	4897.571	6487	0	192
2026.02.06	06:00:00	4897.494	4903.231	4865.695	4866.828	7493	0	192
2026.02.06	06:15:00	4866.902	4872.695	4848.522	4853.764	6263	0	192
2026.02.06	06:30:00	4853.694	4866.624	4836.456	4846.494	7146	0	192
2026.02.06	06:45:00	4846.491	4856.188	4825.186	4846.492	5339	0	192
2026.02.06	07:00:00	4846.411	4854.683	4838.265	4849.339	3944	0	192
2026.02.06	07:15:00	4849.391	4861.710	4842.490	4858.764	3518	0	192
2026.02.06	07:30:00	4858.687	4859.698	4847.476	4856.779	3167	0	192
2026.02.06	07:45:00	4856.859	4857.047	4840.065	4840.934	3612	0	192
2026.02.06	08:00:00	4840.877	4853.939	4829.441	4851.481	7261	0	192
2026.02.06	08:15:00	4851.418	4874.389	4848.002	4867.394	5851	0	192
2026.02.06	08:30:00	4867.393	4882.480	4855.173	4860.326	5563	0	192
2026.02.06	08:45:00	4860.137	4864.733	4852.734	4862.158	4432	0	192
2026.02.06	09:00:00	4862.042	4871.740	4839.440	4840.251	6746	0	192
2026.02.06	09:15:00	4840.139	4867.074	4838.064	4863.439	4283	0	176
2026.02.06	09:30:00	4863.364	4872.712	4857.942	4858.226	3190	0	176
2026.02.06	09:45:00	4858.205	4870.927	4855.961	4866.544	3459	0	176
2026.02.06	10:00:00	4866.793	4877.771	4865.772	4872.047	2392	0	176
2026.02.06	10:15:00	4872.120	4876.279	4851.532	4855.121	3202	0	176
2026.02.06	10:30:00	4855.023	4878.025	4853.064	4875.328	2677	0	176
2026.02.06	10:45:00	4875.160	4879.929	4867.292	4878.469	2344	0	176
2026.02.06	11:00:00	4878.364	4887.806	4863.905	4884.417	3535	0	176
2026.02.06	11:15:00	4884.575	4894.096	4878.741	4890.752	3386	0	176
2026.02.06	11:30:00	4890.827	4893.597	4880.138	4886.913	2611	0	192
2026.02.06	11:45:00	4887.075	4895.871	4883.063	4887.059	2703	0	192
2026.02.06	12:00:00	4887.151	4903.472	4883.196	4895.649	4186	0	192
2026.02.06	12:15:00	4895.632	4896.536	4871.117	4877.442	3384	0	192
2026.02.06	12:30:00	4877.591	4895.850	4876.945	4894.082	3052	0	192
2026.02.06	12:45:00	4894.157	4903.297	4894.059	4900.364	3128	0	192
2026.02.06	13:00:00	4900.268	4926.906	4897.155	4909.573	10559	0	192
2026.02.06	13:15:00	4909.655	4928.437	4904.919	4909.178	6272	0	192
2026.02.06	13:30:00	4909.041	4938.414	4909.041	4932.036	4985	0	192
2026.02.06	13:45:00	4932.347	4934.677	4921.737	4928.901	4584	0	192
2026.02.06	14:00:00	4928.902	4933.126	4909.955	4922.084	6145	0	192
2026.02.06	14:15:00	4922.155	4926.610	4894.568	4905.207	5958	0	192
2026.02.06	14:30:00	4904.969	4947.599	4897.230	4932.397	10139	0	192
2026.02.06	14:45:00	4932.750	4950.159	4927.438	4947.915	6929	0	192
2026.02.06	15:00:00	4948.387	4964.977	4938.895	4948.110	7382	0	192
2026.02.06	15:15:00	4948.189	4960.009	4935.764	4955.493	6928	0	192
2026.02.06	15:30:00	4955.566	4960.713	4939.007	4942.722	6338	0	192
2026.02.06	15:45:00	4942.891	4950.945	4928.361	4943.368	5600	0	192
2026.02.06	16:00:00	4943.518	4950.331	4937.108	4940.966	4833	0	192
2026.02.06	16:15:00	4940.893	4946.048	4921.855	4938.209	4450	0	192
2026.02.06	16:30:00	4938.455	4948.218	4929.802	4939.908	5070	0	192
2026.02.06	16:45:00	4939.799	4953.652	4936.395	4951.544	4291	0	160
2026.02.06	17:00:00	4951.638	4960.998	4948.794	4957.782	3325	0	160
2026.02.06	17:15:00	4957.733	4959.438	4952.480	4954.864	2392	0	160
2026.02.06	17:30:00	4954.937	4968.610	4948.209	4954.301	4088	0	160
2026.02.06	17:45:00	4954.375	4964.067	4953.530	4960.530	3005	0	160
2026.02.06	18:00:00	4960.407	4971.372	4958.985	4965.795	3065	0	160
2026.02.06	18:15:00	4965.895	4966.330	4943.668	4956.077	4431	0	160
2026.02.06	18:30:00	4955.919	4965.608	4951.649	4964.472	1857	0	160
2026.02.06	18:45:00	4964.397	4968.327	4960.816	4962.606	1634	0	160
2026.02.06	19:00:00	4962.527	4963.294	4953.902	4958.567	1588	0	160
2026.02.06	19:15:00	4958.355	4961.962	4957.051	4957.631	1604	0	160
2026.02.06	19:30:00	4957.633	4958.724	4948.560	4952.071	1806	0	160
2026.02.06	19:45:00	4952.003	4962.791	4951.482	4957.095	1895	0	160
2026.02.06	20:00:00	4957.128	4959.102	4951.158	4953.191	2191	0	160
2026.02.06	20:15:00	4953.077	4957.297	4946.336	4954.812	2114	0	160
2026.02.06	20:30:00	4954.914	4954.996	4936.558	4944.180	3060	0	160
2026.02.06	20:45:00	4944.188	4954.327	4940.312	4953.359	2878	0	160
2026.02.06	21:00:00	4953.325	4958.446	4946.426	4949.845	1610	0	160
2026.02.06	21:15:00	4949.776	4955.137	4947.547	4954.020	1234	0	240
2026.02.06	21:30:00	4954.041	4964.447	4953.869	4960.783	1539	0	240
2026.02.06	21:45:00	4960.626	4968.309	4958.035	4968.204	1567	0	240
2026.02.08	23:00:00	4967.633	4990.610	4964.715	4979.593	2603	0	360
2026.02.08	23:15:00	4979.659	5026.320	4976.736	5024.254	3657	0	240
2026.02.08	23:30:00	5024.292	5043.580	5019.727	5040.830	4700	0	240
2026.02.08	23:45:00	5040.747	5046.837	5033.282	5035.944	2852	0	240
2026.02.09	00:00:00	5036.019	5045.030	5025.027	5029.952	5293	0	240
2026.02.09	00:15:00	5030.041	5041.489	5022.298	5034.809	5940	0	240
2026.02.09	00:30:00	5034.932	5037.732	5016.207	5027.847	3570	0	240
2026.02.09	00:45:00	5027.851	5028.159	5011.735	5019.848	3680	0	240
2026.02.09	01:00:00	5020.055	5042.143	5005.636	5018.761	8741	0	240
2026.02.09	01:15:00	5018.839	5032.093	5010.258	5016.787	5817	0	240
2026.02.09	01:30:00	5016.970	5022.709	4975.889	5009.401	6927	0	240
2026.02.09	01:45:00	5009.469	5012.279	4980.363	4982.645	5387	0	240
2026.02.09	02:00:00	4982.722	5000.470	4969.128	4997.386	5894	0	240
2026.02.09	02:15:00	4997.184	5001.705	4989.282	5001.187	2589	0	240
2026.02.09	02:30:00	5001.105	5006.486	4989.815	4995.682	3863	0	240
2026.02.09	02:45:00	4995.757	5017.535	4986.342	5007.356	4366	0	240
2026.02.09	03:00:00	5007.195	5021.781	5005.719	5020.316	3252	0	240
2026.02.09	03:15:00	5020.404	5026.365	5011.786	5024.960	3206	0	240
2026.02.09	03:30:00	5025.017	5031.345	5018.998	5024.976	2544	0	240
2026.02.09	03:45:00	5024.897	5027.773	5012.356	5016.127	2115	0	240
2026.02.09	04:00:00	5016.198	5023.935	5012.491	5012.590	1940	0	240
2026.02.09	04:15:00	5012.515	5024.927	5008.701	5017.623	2387	0	240
2026.02.09	04:30:00	5017.605	5023.093	5014.822	5018.818	1897	0	240
2026.02.09	04:45:00	5018.864	5020.161	5007.371	5012.005	2149	0	240
2026.02.09	05:00:00	5011.952	5019.852	5011.140	5015.316	1967	0	240
2026.02.09	05:15:00	5015.392	5031.748	5015.392	5030.486	1966	0	240
2026.02.09	05:30:00	5030.377	5041.687	5025.950	5034.612	4563	0	240
2026.02.09	05:45:00	5034.716	5038.210	5023.477	5036.605	3229	0	240
2026.02.09	06:00:00	5036.505	5045.748	5031.441	5034.201	3740	0	240
2026.02.09	06:15:00	5034.127	5037.399	5013.758	5025.289	3962	0	240
2026.02.09	06:30:00	5025.371	5036.014	5020.989	5035.173	4029	0	240
2026.02.09	06:45:00	5035.187	5039.818	5026.676	5031.070	3378	0	240
2026.02.09	07:00:00	5031.219	5031.219	5008.269	5013.201	3431	0	240
2026.02.09	07:15:00	5013.282	5014.987	4997.244	5008.785	4801	0	240
2026.02.09	07:30:00	5008.747	5015.533	5007.151	5012.785	2788	0	240
2026.02.09	07:45:00	5012.892	5013.021	5000.549	5006.400	2664	0	240
2026.02.09	08:00:00	5006.340	5021.105	5002.886	5019.868	3057	0	160
2026.02.09	08:15:00	5019.981	5031.739	5019.915	5025.634	3040	0	240
2026.02.09	08:30:00	5025.562	5032.607	5021.809	5029.706	2157	0	160
2026.02.09	08:45:00	5029.451	5035.557	5024.050	5027.303	1888	0	240
2026.02.09	09:00:00	5027.454	5040.766	5022.982	5025.606	2582	0	240
2026.02.09	09:15:00	5025.868	5027.496	5016.309	5024.172	2076	0	240
2026.02.09	09:30:00	5024.263	5027.321	5011.599	5014.692	2337	0	240
2026.02.09	09:45:00	5014.614	5015.539	5002.793	5007.808	3722	0	240
2026.02.09	10:00:00	5007.984	5013.629	4996.631	5010.144	3861	0	240
2026.02.09	10:15:00	5010.240	5015.037	4985.677	4991.071	3689	0	240
2026.02.09	10:30:00	4991.188	4999.240	4982.115	4986.950	4739	0	240
2026.02.09	10:45:00	4987.010	4998.990	4983.220	4991.027	3978	0	240
2026.02.09	11:00:00	4991.047	4999.068	4988.453	4992.883	3822	0	240
2026.02.09	11:15:00	4992.822	5006.670	4990.878	5005.911	2665	0	240
2026.02.09	11:30:00	5005.891	5013.231	5001.328	5008.520	3070	0	240
2026.02.09	11:45:00	5008.574	5017.894	5007.362	5010.634	2850	0	240
2026.02.09	12:00:00	5010.965	5017.496	5007.320	5016.276	3540	0	240
2026.02.09	12:15:00	5016.370	5017.641	5010.450	5013.763	2146	0	240
2026.02.09	12:30:00	5014.089	5021.782	5009.737	5015.410	2372	0	240
2026.02.09	12:45:00	5015.405	5018.876	5007.434	5013.392	3238	0	240
2026.02.09	13:00:00	5013.209	5024.731	5007.752	5022.059	5928	0	240
2026.02.09	13:15:00	5022.142	5024.168	5003.319	5004.603	5357	0	240
2026.02.09	13:30:00	5004.521	5014.890	4994.994	4998.596	4836	0	240
2026.02.09	13:45:00	4998.674	5010.637	4996.195	5007.194	3732	0	160
2026.02.09	14:00:00	5007.081	5017.573	5002.253	5015.143	4213	0	160
2026.02.09	14:15:00	5015.238	5024.025	5009.784	5020.938	3471	0	240
2026.02.09	14:30:00	5020.864	5037.294	5013.734	5036.560	7888	0	240
2026.02.09	14:45:00	5036.668	5040.644	5030.801	5037.911	5371	0	240
2026.02.09	15:00:00	5037.808	5042.225	5028.728	5030.395	4451	0	240
2026.02.09	15:15:00	5030.477	5035.612	5023.724	5033.147	4630	0	240
2026.02.09	15:30:00	5033.192	5056.357	5033.192	5055.786	4427	0	240
2026.02.09	15:45:00	5055.859	5060.219	5052.565	5058.808	2912	0	240
2026.02.09	16:00:00	5058.922	5068.688	5056.428	5063.693	3051	0	240
2026.02.09	16:15:00	5063.598	5079.759	5063.598	5072.041	2855	0	240
2026.02.09	16:30:00	5072.284	5078.707	5066.883	5078.109	3345	0	240
2026.02.09	16:45:00	5078.068	5080.736	5070.939	5073.514	2503	0	240
2026.02.09	17:00:00	5073.596	5075.438	5060.656	5063.552	2703	0	240
2026.02.09	17:15:00	5063.384	5071.962	5063.384	5068.111	1763	0	240
2026.02.09	17:30:00	5068.360	5070.574	5061.139	5062.753	1985	0	240
2026.02.09	17:45:00	5062.841	5064.045	5040.941	5046.394	3939	0	240
2026.02.09	18:00:00	5046.320	5059.039	5046.142	5058.168	2432	0	240
2026.02.09	18:15:00	5058.117	5059.532	5043.966	5054.308	4002	0	240
2026.02.09	18:30:00	5054.416	5059.347	5048.233	5056.105	2188	0	240
2026.02.09	18:45:00	5056.345	5064.094	5051.433	5062.916	1828	0	240
2026.02.09	19:00:00	5062.838	5069.288	5062.328	5066.455	1765	0	240
2026.02.09	19:15:00	5066.203	5074.494	5064.294	5074.230	1415	0	240
2026.02.09	19:30:00	5074.311	5080.050	5072.860	5075.676	1688	0	240
2026.02.09	19:45:00	5075.899	5077.820	5072.883	5074.623	1573	0	240
2026.02.09	20:00:00	5074.743	5080.583	5073.257	5079.251	1547	0	240
2026.02.09	20:15:00	5079.174	5081.533	5075.575	5080.304	1746	0	240
2026.02.09	20:30:00	5080.145	5086.697	5072.124	5077.914	2110	0	240
2026.02.09	20:45:00	5077.667	5082.845	5073.541	5079.742	2409	0	240
2026.02.09	21:00:00	5079.816	5083.086	5061.540	5063.327	1870	0	240
